id,date,open,high,low,close,volume,market_cap,crypto_id
422,2015-11-12,314.079,345.081,313.356,338.152,338,78477800,1
423,2015-11-13,338.498,340.914,326.075,336.753,337,52003000,1
424,2015-11-14,336.624,338.181,329.97,332.906,333,38612000,1
425,2015-11-15,333.051,334.662,317.49,320.166,320,44213100,1
426,2015-11-16,319.735,331.626,315.905,330.751,331,47980100,1
427,2015-11-17,330.362,338.35,329.614,335.094,335,51001600,1
428,2015-11-18,334.593,336.531,330.64,334.59,335,43783800,1
429,2015-11-19,334.679,335.334,325.273,326.149,326,45011100,1
430,2015-11-20,326.411,326.473,312.217,322.022,322,53152900,1
431,2015-11-21,322.092,328.159,319.595,326.927,327,28200500,1
432,2015-11-22,326.975,327.01,321.259,324.536,325,23439400,1
433,2015-11-23,324.35,325.118,321.29,323.046,323,27478900,1
434,2015-11-24,323.014,323.058,318.118,320.046,320,29362600,1
435,2015-11-25,320.045,329.134,316.77,328.206,328,41666900,1
436,2015-11-26,328.303,366.757,328.229,352.684,353,106105000,1
437,2015-11-27,351.861,363.589,347.87,358.042,358,55179100,1
438,2015-11-28,357.141,359.536,352.172,357.381,357,36816600,1
439,2015-11-29,357.472,371.939,355.666,371.294,371,40409300,1
440,2015-11-30,371.437,382.363,370.383,377.321,377,71701600,1
441,2015-12-01,377.414,378.931,356.563,362.488,362,60452200,1
442,2015-12-02,361.845,362.232,349.465,359.187,359,54160500,1
443,2015-12-03,359.331,370.275,357.412,361.046,361,50714900,1
444,2015-12-04,361.262,363.516,355.757,363.183,363,35784100,1
445,2015-12-05,363.721,389.785,363.229,388.949,389,66282200,1
446,2015-12-06,389.555,402.809,387.089,388.783,389,77762000,1
447,2015-12-07,389.978,399.969,385.411,395.536,396,63455800,1
448,2015-12-08,395.754,415.563,389.95,415.563,416,57801400,1
449,2015-12-09,414.441,423.12,406.291,417.563,418,90917200,1
450,2015-12-10,417.988,419.509,411.548,415.479,415,52138900,1
451,2015-12-11,415.281,451.938,415.281,451.938,452,110944000,1
452,2015-12-12,452.335,469.103,410.741,434.997,435,131969000,1
453,2015-12-13,431.66,441.68,426.268,433.755,434,55050600,1
454,2015-12-14,433.272,447.142,430.456,444.182,444,130496000,1
455,2015-12-15,443.878,465.321,443.878,465.321,465,83121104,1
456,2015-12-16,465.208,465.208,443.851,454.934,455,107944000,1
457,2015-12-17,454.777,457.86,448.858,456.078,456,47978400,1
458,2015-12-18,455.847,465.177,454.94,463.616,464,60220100,1
459,2015-12-19,463.552,465.581,456.765,462.322,462,47892700,1
460,2015-12-20,462.234,462.645,434.338,442.685,443,75409400,1
461,2015-12-21,442.838,444.729,427.312,438.639,439,77639696,1
462,2015-12-22,437.436,443.688,435.516,436.572,437,50840400,1
463,2015-12-23,436.72,444.529,436.619,442.401,442,47161400,1
464,2015-12-24,443.091,458.456,443.077,454.985,455,57157200,1
465,2015-12-25,454.855,458.305,452.075,455.653,456,39078500,1
466,2015-12-26,455.756,457.489,405.76,417.274,417,116166000,1
467,2015-12-27,416.514,424.007,408.883,422.823,423,53591200,1
468,2015-12-28,423.343,429.769,418.481,422.279,422,49638600,1
469,2015-12-29,422.098,432.983,420.627,432.983,433,51596500,1
470,2015-12-30,433.3,434.387,422.084,426.62,427,46889400,1
471,2015-12-31,425.875,432.921,418.735,430.567,431,45996600,1
472,2016-01-01,430.721,436.246,427.515,434.334,434,36278900,1
473,2016-01-02,434.622,436.062,431.87,433.438,433,30096600,1
474,2016-01-03,433.578,433.743,424.706,430.011,430,39633800,1
475,2016-01-04,430.061,434.517,429.084,433.091,433,38477500,1
476,2016-01-05,433.069,434.182,429.676,431.96,432,34522600,1
477,2016-01-06,431.856,431.856,426.341,429.105,429,34042500,1
478,2016-01-07,430.011,458.766,429.077,458.048,458,87562200,1
479,2016-01-08,457.538,462.934,447.938,453.23,453,56993000,1
480,2016-01-09,453.383,454.64,446.889,447.611,448,32278000,1
481,2016-01-10,448.238,448.309,440.351,447.991,448,35995900,1
482,2016-01-11,448.698,450.662,443.855,448.428,448,40450000,1
483,2016-01-12,448.182,448.182,435.69,435.69,436,115607000,1
484,2016-01-13,434.665,435.186,424.443,432.371,432,173888000,1
485,2016-01-14,432.288,433.324,427.845,430.306,430,43945500,1
486,2016-01-15,430.255,430.255,364.331,364.331,364,153351008,1
487,2016-01-16,365.073,390.557,354.914,387.536,388,120352000,1
488,2016-01-17,387.152,390.965,380.092,382.299,382,45319600,1
489,2016-01-18,381.733,388.104,376.665,387.168,387,54403900,1
490,2016-01-19,387.026,387.73,378.972,380.149,380,46819800,1
491,2016-01-20,379.74,425.267,376.599,420.23,420,121720000,1
492,2016-01-21,419.632,422.877,406.3,410.262,410,68338000,1
493,2016-01-22,409.751,410.41,375.282,382.492,382,91546600,1
494,2016-01-23,382.434,394.543,381.981,387.491,387,56247400,1
495,2016-01-24,388.102,405.485,387.51,402.971,403,54824800,1
496,2016-01-25,402.317,402.317,388.554,391.726,392,59062400,1
497,2016-01-26,392.002,397.766,390.575,392.153,392,58147000,1
498,2016-01-27,392.444,396.843,391.782,394.972,395,47424400,1
499,2016-01-28,395.146,395.502,379.735,380.289,380,59247900,1
500,2016-01-29,380.108,384.379,365.452,379.474,379,86125296,1
501,2016-01-30,378.865,380.917,376.491,378.255,378,30284400,1
502,2016-01-31,378.293,380.347,367.835,368.767,369,37894300,1
503,2016-02-01,369.35,378.072,367.957,373.056,373,51656700,1
504,2016-02-02,372.92,375.883,372.92,374.448,374,40378700,1
505,2016-02-03,374.646,374.95,368.045,369.949,370,45933400,1
506,2016-02-04,370.174,391.608,369.993,389.594,390,69285504,1
507,2016-02-05,388.898,391.094,385.572,386.549,387,43825000,1
508,2016-02-06,386.589,386.631,372.387,376.522,377,49249300,1
509,2016-02-07,376.514,380.871,374.903,376.62,377,37076300,1
510,2016-02-08,376.757,379.879,373.334,373.447,373,47671100,1
511,2016-02-09,373.423,377.246,372.898,376.029,376,55318500,1
512,2016-02-10,376.146,385.483,375.783,381.649,382,85130896,1
513,2016-02-11,382.114,383.13,376.399,379.654,380,74375600,1
514,2016-02-12,379.686,384.954,379.6,384.263,384,67042800,1
515,2016-02-13,384.641,391.86,384.641,391.86,392,61911700,1
516,2016-02-14,392.932,407.23,392.932,407.23,407,74469800,1
517,2016-02-15,407.568,410.381,397.749,400.185,400,74070496,1
518,2016-02-16,401.432,408.945,401.432,407.488,407,73093104,1
519,2016-02-17,407.656,421.167,406.784,416.322,416,83193600,1
520,2016-02-18,416.572,425.996,415.638,422.373,422,76752600,1
521,2016-02-19,422.73,423.104,417.604,420.785,421,55711300,1
522,2016-02-20,421.601,441.984,421.601,437.164,437,93992096,1
523,2016-02-21,437.773,448.046,429.077,438.798,439,89820704,1
524,2016-02-22,438.989,439.045,432.917,437.748,438,85385200,1
525,2016-02-23,438.255,439.858,417.821,420.736,421,85244896,1
526,2016-02-24,420.956,425.55,413.907,424.955,425,67743696,1
527,2016-02-25,425.037,427.719,420.415,424.544,425,70798000,1
528,2016-02-26,424.629,432.152,421.62,432.152,432,61486000,1
529,2016-02-27,432.839,434.231,428.103,432.519,433,41893600,1
530,2016-02-28,432.571,435.683,423.82,433.504,434,53033400,1
531,2016-02-29,433.438,441.507,431.693,437.697,438,60694700,1
532,2016-03-01,437.917,439.653,432.319,435.123,435,74895800,1
533,2016-03-02,435.131,435.917,423.989,423.989,424,74955296,1
534,2016-03-03,423.912,425.373,419.411,421.651,422,100484000,1
535,2016-03-04,421.836,425.178,410.939,410.939,411,90856096,1
536,2016-03-05,410.781,411.257,394.035,400.57,401,135384992,1
537,2016-03-06,400.525,411.907,395.778,407.707,408,91212496,1
538,2016-03-07,407.757,415.917,406.309,414.321,414,85762400,1
539,2016-03-08,414.465,416.243,411.094,413.972,414,70311696,1
540,2016-03-09,413.894,416.032,411.606,414.86,415,70012304,1
541,2016-03-10,414.744,417.512,413.251,417.131,417,81022896,1
542,2016-03-11,417.238,423.926,417.013,421.69,422,73969696,1
543,2016-03-12,421.605,421.795,410.094,411.624,412,92712896,1
544,2016-03-13,411.648,416.604,411.642,414.065,414,74322800,1
545,2016-03-14,414.201,416.684,414.201,416.438,416,95259400,1
546,2016-03-15,416.388,418.131,414.985,416.83,417,66781700,1
547,2016-03-16,416.888,417.686,415.912,417.011,417,65185800,1
548,2016-03-17,417.889,420.997,417.889,420.621,421,83528600,1
549,2016-03-18,420.547,420.547,406.137,409.548,410,104940000,1
550,2016-03-19,409.265,410.984,407.23,410.444,410,58423000,1
551,2016-03-20,410.401,414.625,410.401,413.755,414,45947900,1
552,2016-03-21,413.418,413.418,410.381,413.307,413,61655400,1
553,2016-03-22,413.132,418.375,412.531,418.089,418,66813300,1
554,2016-03-23,418.161,419.268,417.364,418.041,418,61444200,1
555,2016-03-24,418.424,418.68,415.486,416.394,416,68346704,1
556,2016-03-25,416.508,418.08,415.558,417.177,417,52560000,1
557,2016-03-26,417.365,418.987,416.259,417.945,418,44650400,1
558,2016-03-27,418.14,428.797,417.711,426.765,427,71229400,1
559,2016-03-28,426.548,426.857,423.293,424.231,424,68522800,1
560,2016-03-29,424.304,426.203,412.681,416.516,417,75411504,1
561,2016-03-30,416.834,416.834,412.496,414.816,415,66034100,1
562,2016-03-31,415.257,418.369,415.257,416.729,417,60215200,1
563,2016-04-01,416.76,418.173,415.831,417.96,418,51235700,1
564,2016-04-02,418.422,422.081,418.422,420.873,421,45681200,1
565,2016-04-03,421.173,421.58,419.697,420.904,421,38053700,1
566,2016-04-04,421.299,422.343,419.601,421.444,421,50634300,1
567,2016-04-05,421.017,424.257,420.614,424.03,424,60718000,1
568,2016-04-06,424.284,424.527,422.729,423.413,423,59091000,1
569,2016-04-07,423.62,423.657,420.518,422.745,423,57858600,1
570,2016-04-08,422.907,425.361,419.635,420.349,420,63454700,1
571,2016-04-09,420.811,420.891,416.515,419.411,419,49792700,1
572,2016-04-10,419.592,422.435,419.257,421.564,422,73478600,1
573,2016-04-11,421.872,422.739,420.533,422.483,422,50747500,1
574,2016-04-12,422.843,427.277,422.843,425.19,425,70728800,1
575,2016-04-13,425.632,426.658,422.916,423.734,424,69060400,1
576,2016-04-14,423.935,425.371,423.013,424.282,424,45281000,1
577,2016-04-15,424.427,429.928,424.427,429.713,430,54801500,1
578,2016-04-16,429.575,432.625,428.984,430.572,431,39392800,1
579,2016-04-17,430.636,431.371,426.079,427.399,427,52125900,1
580,2016-04-18,427.611,429.274,427.086,428.591,429,55670900,1
581,2016-04-19,428.703,436.02,428.104,435.509,436,52810500,1
582,2016-04-20,435.324,443.054,434.406,441.389,441,72890096,1
583,2016-04-21,441.416,450.548,440.952,449.425,449,68204704,1
584,2016-04-22,449.688,449.81,444.15,445.737,446,58804400,1
585,2016-04-23,445.861,450.282,444.331,450.282,450,50485400,1
586,2016-04-24,450.56,460.146,448.928,458.555,459,68198400,1
587,2016-04-25,459.121,466.62,453.592,461.426,461,87091800,1
588,2016-04-26,461.648,467.965,461.621,466.089,466,78971904,1
589,2016-04-27,466.262,467.079,444.134,444.687,445,93564896,1
590,2016-04-28,445.038,449.551,436.65,449.011,449,74064704,1
591,2016-04-29,449.408,455.384,446.017,455.097,455,49258500,1
592,2016-04-30,455.178,455.587,447.697,448.318,448,69322600,1
593,2016-05-01,448.484,452.479,447.927,451.875,452,40660100,1
594,2016-05-02,451.933,452.445,441.776,444.669,445,92127000,1
595,2016-05-03,444.727,451.097,442.617,450.304,450,59366400,1
596,2016-05-04,450.183,450.378,445.63,446.722,447,50407300,1
597,2016-05-05,446.711,448.506,445.883,447.976,448,50440800,1
598,2016-05-06,447.942,461.375,447.068,459.603,460,72796800,1
599,2016-05-07,459.639,460.675,457.324,458.536,459,38364500,1
600,2016-05-08,458.429,459.417,455.983,458.548,459,40315000,1
601,2016-05-09,458.206,462.481,456.531,460.483,460,55493100,1
602,2016-05-10,460.518,461.929,448.954,450.895,451,58956100,1
603,2016-05-11,450.864,454.576,450.864,452.728,453,50605200,1
604,2016-05-12,452.447,454.949,449.25,454.766,455,59849300,1
605,2016-05-13,454.85,457.055,453.453,455.67,456,60845000,1
606,2016-05-14,455.823,456.836,454.786,455.671,456,37209000,1
607,2016-05-15,455.759,458.692,455.459,457.568,458,28514000,1
608,2016-05-16,457.586,458.2,452.945,454.163,454,59171500,1
609,2016-05-17,454.009,455.072,453.605,453.783,454,64100300,1
610,2016-05-18,453.691,455.998,453.299,454.619,455,86850096,1
611,2016-05-19,454.524,454.633,438.715,438.715,439,96027400,1
612,2016-05-20,437.793,444.054,437.389,442.676,443,81987904,1
613,2016-05-21,442.966,443.778,441.706,443.188,443,42762300,1
614,2016-05-22,443.218,443.427,439.035,439.323,439,39657600,1
615,2016-05-23,439.348,444.345,438.823,444.155,444,50582500,1
616,2016-05-24,444.291,447.1,443.93,445.981,446,65783100,1
617,2016-05-25,446.062,450.298,446.062,449.599,450,65231000,1
618,2016-05-26,449.672,453.644,447.896,453.384,453,65203800,1
619,2016-05-27,453.521,478.149,453.521,473.464,473,164780992,1
620,2016-05-28,473.029,533.473,472.699,530.04,530,181199008,1
621,2016-05-29,527.477,553.96,512.179,526.233,526,148736992,1
622,2016-05-30,528.471,544.349,522.963,533.864,534,87958704,1
623,2016-05-31,534.191,546.618,520.662,531.386,531,138450000,1
624,2016-06-01,531.107,543.08,525.636,536.92,537,86061800,1
625,2016-06-02,536.515,540.352,533.078,537.972,538,60378200,1
626,2016-06-03,537.682,574.638,536.92,569.194,569,122020000,1
627,2016-06-04,569.705,590.132,564.238,572.727,573,94925296,1
628,2016-06-05,573.308,582.808,569.178,574.977,575,68874096,1
629,2016-06-06,574.602,586.47,574.602,585.537,586,72138896,1
630,2016-06-07,585.445,590.259,567.514,576.597,577,107770000,1
631,2016-06-08,577.167,582.839,573.13,581.645,582,80265800,1
632,2016-06-09,582.203,582.203,570.951,574.63,575,71301000,1
633,2016-06-10,575.837,579.127,573.325,577.47,577,66991900,1
634,2016-06-11,578.674,607.116,578.674,606.727,607,82357000,1
635,2016-06-12,609.684,684.844,607.039,672.784,673,277084992,1
636,2016-06-13,671.654,716.004,664.487,704.376,704,243295008,1
637,2016-06-14,704.504,704.504,662.804,685.559,686,186694000,1
638,2016-06-15,685.685,696.303,672.561,694.469,694,99223800,1
639,2016-06-16,696.523,773.722,696.523,766.308,766,271633984,1
640,2016-06-17,768.487,775.356,716.556,748.909,749,363320992,1
641,2016-06-18,748.756,777.99,733.929,756.227,756,252718000,1
642,2016-06-19,756.688,766.621,745.628,763.781,764,136184992,1
643,2016-06-20,763.927,764.084,732.727,737.226,737,174511008,1
644,2016-06-21,735.883,735.883,639.07,666.652,667,309944000,1
645,2016-06-22,665.915,678.67,587.483,596.116,596,266392992,1
646,2016-06-23,597.443,629.327,558.139,623.977,624,253462000,1
647,2016-06-24,625.575,681.727,625.272,665.299,665,224316992,1
648,2016-06-25,665.281,691.731,646.559,665.123,665,126656000,1
649,2016-06-26,665.931,665.98,616.934,629.367,629,109225000,1
650,2016-06-27,629.349,655.275,620.524,655.275,655,122134000,1
651,2016-06-28,658.102,659.248,637.773,647.001,647,138384992,1
652,2016-06-29,644.122,644.682,628.284,639.89,640,142456000,1
653,2016-06-30,640.591,675.403,636.608,673.337,673,138980000,1
654,2016-07-01,672.515,686.154,669.594,676.296,676,134431008,1
655,2016-07-02,676.734,703.702,676.399,703.702,704,112354000,1
656,2016-07-03,704.968,704.968,649.009,658.664,659,129512000,1
657,2016-07-04,658.804,683.662,650.508,683.662,684,92008400,1
658,2016-07-05,683.209,683.491,665.066,670.627,671,130476000,1
659,2016-07-06,670.418,681.898,670.418,677.331,677,134960992,1
660,2016-07-07,678.09,682.432,611.834,640.562,641,258091008,1
661,2016-07-08,640.688,666.707,636.467,666.523,667,141970000,1
662,2016-07-09,666.384,666.384,633.399,650.96,651,180536000,1
663,2016-07-10,650.599,652.294,641.264,649.36,649,102532000,1
664,2016-07-11,648.484,659.629,644.98,647.659,648,107910000,1
665,2016-07-12,648.283,675.259,646.779,664.551,665,138172992,1
666,2016-07-13,664.797,668.7,654.468,654.468,654,131449000,1
667,2016-07-14,652.923,662.902,652.923,658.078,658,98511400,1
668,2016-07-15,659.171,667.077,659.04,663.255,663,81673104,1
669,2016-07-16,663.781,666.46,659.334,660.767,661,50330200,1
670,2016-07-17,661.993,682.365,661.993,679.459,679,74407904,1
671,2016-07-18,679.809,681.555,668.625,673.106,673,69465000,1
672,2016-07-19,672.738,673.277,667.632,672.864,673,61203300,1
673,2016-07-20,672.806,672.929,663.36,665.685,666,94636400,1
674,2016-07-21,665.228,666.219,660.415,665.012,665,60491800,1
675,2016-07-22,664.922,666.583,646.722,650.619,651,134169000,1
676,2016-07-23,650.726,656.366,648.524,655.556,656,69532200,1
677,2016-07-24,655.41,663.11,652.793,661.285,661,118184000,1
678,2016-07-25,661.263,661.828,653.395,654.097,654,78176496,1
679,2016-07-26,654.226,656.225,645.879,651.784,652,225135008,1
680,2016-07-27,651.627,657.456,648.447,654.352,654,147460992,1
681,2016-07-28,654.492,657.595,654.492,655.035,655,86428400,1
682,2016-07-29,655.111,657.796,654.786,656.992,657,60703500,1
683,2016-07-30,657.012,658.223,654.209,655.047,655,38456100,1
684,2016-07-31,655.1,655.285,624.365,624.681,625,110818000,1
685,2016-08-01,624.602,626.119,605.884,606.272,606,121887000,1
686,2016-08-02,606.397,612.848,531.334,547.465,547,330932992,1
687,2016-08-03,548.656,573.36,541.547,566.355,566,207982000,1
688,2016-08-04,566.329,579.496,565.777,578.289,578,125292000,1
689,2016-08-05,578.281,578.281,569.982,575.043,575,66127900,1
690,2016-08-06,575.03,588.396,569.469,587.778,588,80797296,1
691,2016-08-07,587.771,597.513,586.816,592.69,593,82398400,1
692,2016-08-08,592.736,592.994,588.047,591.054,591,61194100,1
693,2016-08-09,591.038,591.091,584.793,587.801,588,92228096,1
694,2016-08-10,587.648,599.984,586.371,592.103,592,102905000,1
695,2016-08-11,592.124,597.542,589.12,589.12,589,74514400,1
696,2016-08-12,588.798,589.91,583.811,587.559,588,69218000,1
697,2016-08-13,587.357,589.774,584.979,585.588,586,43563000,1
698,2016-08-14,585.589,585.666,564.781,570.473,570,60851100,1
699,2016-08-15,570.494,573.58,563.24,567.24,567,57262300,1
700,2016-08-16,567.243,581.738,566.716,577.439,577,58405200,1
701,2016-08-17,577.761,580.894,571.43,573.216,573,54443000,1
702,2016-08-18,573.707,577.792,573.43,574.318,574,59896600,1
703,2016-08-19,574.339,578.238,574.182,575.63,576,50631600,1
704,2016-08-20,576.084,582.818,575.457,581.697,582,45301400,1
705,2016-08-21,581.939,584.158,580.218,581.308,581,38299400,1
706,2016-08-22,581.311,588.448,580.594,586.753,587,72844000,1
707,2016-08-23,586.771,589.474,581.634,583.415,583,85349200,1
708,2016-08-24,583.412,583.59,579.855,580.182,580,56328200,1
709,2016-08-25,580.18,580.451,575.167,577.761,578,136130000,1
710,2016-08-26,577.753,580.623,576.858,579.651,580,48856800,1
711,2016-08-27,579.452,579.845,568.63,569.947,570,59698300,1
712,2016-08-28,569.83,574.038,569.74,573.912,574,86301600,1
713,2016-08-29,574.071,576.278,573.465,574.107,574,110398000,1
714,2016-08-30,574.114,578.357,574.114,577.503,578,70342400,1
715,2016-08-31,577.591,577.861,573.642,575.472,575,75840896,1
716,2016-09-01,575.546,576.311,571.814,572.303,572,76923400,1
717,2016-09-02,572.41,575.643,570.811,575.537,576,79910800,1
718,2016-09-03,575.555,599.5,574.056,598.212,598,159014000,1
719,2016-09-04,598.59,611.837,596.848,608.634,609,97942896,1
720,2016-09-05,608.99,609.055,602.242,606.59,607,82446800,1
